Concentration_liquide_chimique_kg,Temperature_C,Temps_reaction_min,Heating_rate_C_min,Taille_particules_mm,Solid_Yield_pct,Liquid_Yield_pct,Gas_Yield_pct,HBr_pct,Br2_pct,HCl_pct,Cl2_pct,HF_pct,Toxicity_Index_pct,Propylene_ppb,1_3_Butadiene_ppb,Chloromethane_ppb,Bromomethane_ppb,Chloroethane_ppb,n_Hexane_ppb,Vinyl_chloride_ppb,HF_gas_ppm,HCl_gas_ppm,F2_upper_bound_ppm,HBr_upper_bound_ppm,Cout_liquide_USD,Valuable_Yield_pct,VOC_Total_ppm,Halogenated_VOC_Total_ppm,Hydrocarbon_VOC_Total_ppm,Inorganic_Halogen_Upper_Total_ppm
19.92,407.32,20.58,18.49,1.76,21.47,59.53,19.0,1.28,0.05,0.15,0.02,0.01,1.51,681942.779,167418.388,125531.595,7011.396,1320.193,890.0,390.0,12.871751,1.573214,0.427165,0.100117,398.4,78.53,984.504351,134.253184,850.251167,14.972247
22.26,411.01,16.97,20.24,3.9,20.22,58.79,20.99,1.69,0.08,0.13,0.04,0.02,1.96,695800.474,170905.399,126585.419,7162.237,1330.537,890.0,390.0,13.07593,1.59817,0.435639,0.102103,445.2000000000001,79.78,1003.064066,135.468193,867.595873,15.211842
48.88,458.04,20.45,16.49,3.24,27.64,56.65,15.71,1.46,0.13,0.21,0.06,0.03,1.88,872420.36,215348.247,140016.678,9084.745,1462.375,890.0,390.0,15.678234,1.916229,0.543641,0.127416,977.6,72.36,1239.6124050000003,150.953798,1088.658607,18.26552
60.09,495.89,23.41,9.91,2.54,28.37,53.76,17.87,2.24,0.18,0.23,0.07,0.03,2.75,1014565.007,251116.094,150826.228,10631.99,1568.479,890.0,390.0,17.772582,2.172204,0.630562,0.147788,1201.8000000000002,71.63,1429.987798,163.416697,1266.571101,20.723136
53.52,487.61,30.03,6.96,2.58,25.19,55.25,19.57,2.77,0.18,0.4,0.13,0.02,3.51,983469.692,243291.582,148461.55,10293.517,1545.267,890.0,390.0,17.314426,2.116208,0.611547,0.143331,1070.4,74.82,1388.341608,160.69033399999998,1227.651274,20.185512000000003
22.55,360.96,16.0,23.39,3.97,30.81,53.61,15.59,0.55,0.09,0.06,0.01,0.0,0.71,507839.059,123608.682,112291.68,5116.277,1190.233,890.0,390.0,10.306521,1.259686,0.320702,0.075165,451.0,69.2,751.3259310000001,118.98819,632.337741,11.962074
49.88,461.15,23.85,11.09,2.51,24.34,59.7,15.96,1.75,0.12,0.28,0.09,0.02,2.25,884099.881,218287.164,140904.86,9211.877,1471.093,890.0,390.0,15.850319,1.937261,0.550783,0.12909,997.6,75.66,1255.254875,151.97782999999998,1103.2770449999998,18.467453000000003
24.54,472.69,22.27,17.78,3.5,27.51,52.58,19.91,2.63,0.14,0.35,0.07,0.03,3.22,927438.037,229192.341,144200.559,9683.613,1503.443,890.0,390.0,16.48886,2.015305,0.577284,0.135301,490.8,72.49,1313.2979929999997,155.77761500000005,1157.520378,19.21675
47.63,422.33,17.27,14.89,3.08,29.8,50.17,20.03,1.52,0.11,0.15,0.04,0.01,1.84,738312.426,181602.678,129818.288,7624.98,1362.27,890.0,390.0,13.702298,1.674726,0.461635,0.108196,952.6,70.2,1060.000642,139.195538,920.805104,15.946855
71.45,562.95,34.74,7.63,2.21,29.51,52.56,17.92,3.92,0.28,0.5,0.12,0.03,4.85,1266407.014,314487.079,169977.839,13373.291,1756.466,890.0,390.0,21.483203,2.625725,0.784562,0.183882,1429.0,70.48,1767.2816889999997,185.497596,1581.784093,25.077372
52.65,433.5,20.47,25.7,2.23,24.09,57.28,18.63,1.0,0.1,0.13,0.03,0.02,1.27,780261.057,192158.209,133008.32,8081.591,1393.583,890.0,390.0,14.320365,1.750267,0.487286,0.114208,1053.0,75.91,1116.18276,142.87349400000002,973.309266,16.672126000000002
61.97,498.96,31.65,13.16,3.07,29.77,52.73,17.5,3.02,0.2,0.37,0.09,0.03,3.71,1026094.308,254017.211,151702.987,10757.487,1577.085,890.0,390.0,17.942454,2.192967,0.637612,0.14944,1239.4,70.22999999999999,1445.4290779999997,164.42755899999997,1281.001519,20.922473
16.03,400.83,12.67,25.94,3.21,26.32,54.85,18.84,0.98,0.05,0.13,0.0,0.0,1.16,657569.76,161285.407,123678.121,6746.096,1302.0,890.0,390.0,12.512641,1.529323,0.412261,0.096624,320.6,73.69,951.861384,132.116217,819.745167,14.550849
64.17,466.67,16.87,15.73,2.9,25.14,58.24,16.62,2.18,0.14,0.29,0.09,0.03,2.73,904830.091,223503.505,142481.313,9437.525,1486.567,890.0,390.0,16.155756,1.974593,0.563459,0.132061,1283.4,74.86,1283.019001,153.795405,1129.2235959999998,18.825869
68.35,585.36,31.51,10.32,2.13,15.54,60.75,23.71,4.36,0.28,0.61,0.16,0.03,5.44,1350567.16,335664.29,176377.892,14289.374,1819.287,890.0,390.0,22.723212,2.777281,0.836025,0.195943,1367.0,84.46000000000001,1879.998003,192.876553,1687.12145,26.532461
35.67,419.06,15.93,17.95,0.5,25.49,52.39,22.12,1.9,0.12,0.17,0.05,0.02,2.26,726032.03,178512.563,128884.412,7491.308,1353.103,890.0,390.0,13.521359,1.652611,0.454125,0.106436,713.4000000000001,74.51,1043.553416,138.118823,905.434593,15.734531
62.03,470.38,24.37,10.05,2.14,27.3,53.05,19.65,2.13,0.13,0.3,0.05,0.02,2.63,918762.895,227009.416,143540.848,9589.184,1496.967,890.0,390.0,16.361041,1.999683,0.571979,0.134058,1240.6,72.69999999999999,1301.6793099999998,155.016999,1146.662311,19.066761
75.79,512.41,24.29,20.4,1.11,26.62,52.78,20.6,3.71,0.26,0.29,0.07,0.03,4.35,1076605.418,266727.318,155544.162,11307.3,1614.789,890.0,390.0,18.686681,2.283928,0.668499,0.156679,1515.8000000000002,73.38,1513.078987,168.856251,1344.222736,21.795787
57.19,509.34,18.53,8.19,1.97,24.96,55.69,19.35,2.37,0.15,0.28,0.09,0.02,2.91,1065076.116,263826.2,154667.403,11181.804,1606.183,890.0,390.0,18.516809,2.263165,0.661449,0.155027,1143.8,75.03999999999999,1497.6377059999998,167.84538999999998,1329.7923159999998,21.59645
58.72,559.19,31.53,18.1,3.21,24.8,54.87,20.33,4.22,0.24,0.51,0.14,0.04,5.15,1252286.436,310933.919,168904.024,13219.588,1745.926,890.0,390.0,21.275151,2.600296,0.775927,0.181858,1174.4,75.19999999999999,1748.3698929999998,184.259538,1564.110355,24.833232
67.28,541.47,25.73,8.03,2.77,24.31,58.04,17.65,3.89,0.2,0.41,0.13,0.04,4.67,1185739.458,294188.708,163843.383,12495.224,1696.252,890.0,390.0,20.294653,2.480457,0.735234,0.17232,1345.6,75.69,1659.2430250000002,178.424859,1480.8181660000002,23.682664
44.8,489.81,25.7,12.01,1.54,28.26,53.99,17.75,2.39,0.16,0.27,0.07,0.02,2.92,991731.732,245370.559,149089.846,10383.45,1551.435,890.0,390.0,17.436158,2.131086,0.616599,0.144515,896.0,71.74000000000001,1399.407022,161.414731,1237.992291,20.328358
47.82,448.09,30.22,17.61,2.0,30.95,49.09,19.96,1.9,0.18,0.2,0.04,0.02,2.33,835053.406,205945.603,137175.066,8678.006,1434.482,890.0,390.0,15.127672,1.848938,0.520791,0.12206,956.4,69.05000000000001,1189.566563,147.677554,1041.889009,17.619461
39.93,415.11,19.73,26.39,1.36,28.15,50.75,21.11,1.51,0.11,0.18,0.07,0.02,1.88,711197.912,174779.855,127756.335,7329.839,1342.03,890.0,390.0,13.302794,1.625897,0.445054,0.10431,798.6,71.86,1023.685971,136.818204,886.867767,15.478055
39.76,366.45,24.2,24.34,0.5,32.79,49.82,17.39,0.62,0.07,0.06,0.02,0.01,0.77,528456.605,128796.674,113859.565,5340.699,1205.623,890.0,390.0,10.610298,1.296815,0.333309,0.078119,795.1999999999999,67.21000000000001,778.9391660000001,120.795887,658.143279,12.318541
71.35,527.95,28.06,16.38,0.5,20.86,57.99,21.15,3.85,0.23,0.42,0.13,0.04,4.67,1134965.465,281412.452,159982.218,11942.549,1658.351,890.0,390.0,19.546553,2.389023,0.704186,0.165044,1427.0,79.14,1591.2410350000005,173.973118,1417.267917,22.804806
38.3,350.0,11.53,21.88,2.24,32.39,48.82,18.79,0.93,0.02,0.09,0.0,0.01,1.04,466679.077,113251.599,109161.623,4668.251,1159.51,890.0,390.0,9.700073,1.185565,0.295533,0.069266,766.0,67.61,696.20006,115.379384,580.8206759999999,11.250437000000002
61.87,477.68,28.67,17.93,1.69,30.39,55.48,14.13,2.39,0.18,0.43,0.13,0.03,3.15,946177.847,233907.838,145625.65,9887.596,1517.431,890.0,390.0,16.764971,2.049052,0.588743,0.137987,1237.4,69.61,1338.396362,157.42067699999998,1180.975685,19.540753
73.33,559.1,22.07,17.81,3.79,26.37,54.32,19.31,4.22,0.3,0.45,0.14,0.04,5.14,1251948.444,310848.87,168878.321,13215.909,1745.673,890.0,390.0,21.270171,2.599687,0.77572,0.181809,1466.6,73.63,1747.9172169999997,184.229903,1563.6873139999998,24.827387
62.33,551.15,25.9,11.23,1.55,22.85,54.41,22.74,3.32,0.18,0.38,0.1,0.03,4.02,1222092.435,303336.205,166607.887,12890.927,1723.387,890.0,390.0,20.830275,2.545922,0.757463,0.17753,1246.6,77.14999999999999,1707.9308410000003,181.612201,1526.3186400000002,24.311190000000003
23.14,365.05,18.34,5.99,4.19,32.66,51.16,16.17,1.0,0.07,0.09,0.02,0.01,1.19,523198.943,127473.689,113459.74,5283.469,1201.699,890.0,390.0,10.532832,1.287347,0.330094,0.077366,462.8,67.33,771.89754,120.334908,651.562632,12.227639000000002
31.8,363.36,13.43,25.44,1.53,29.56,55.75,14.69,1.01,0.03,0.1,0.01,0.0,1.15,516852.194,125876.657,112977.094,5214.385,1196.961,890.0,390.0,10.439319,1.275917,0.326213,0.076456,636.0,70.44,763.3972910000001,119.77844,643.6188510000001,12.117905
42.2,468.02,23.41,21.62,2.22,27.51,53.73,18.76,2.13,0.12,0.26,0.08,0.02,2.61,909899.979,224779.241,142866.858,9492.711,1490.351,890.0,390.0,16.230455,1.983722,0.56656,0.132787,844.0,72.49,1289.8091399999998,154.23992,1135.56922,18.913524
29.18,452.32,13.73,19.65,2.79,22.85,54.56,22.59,1.33,0.09,0.18,0.04,0.02,1.66,850939.056,209942.908,138383.108,8850.921,1446.34,890.0,390.0,15.36173,1.877545,0.530505,0.124337,583.6,77.15,1210.842333,149.070369,1061.771964,17.894117
34.28,375.23,20.39,18.9,2.45,33.33,52.21,14.46,1.14,0.05,0.13,0.02,0.02,1.34,561429.656,137093.68,116367.038,5699.611,1230.236,890.0,390.0,11.09612,1.356193,0.353472,0.082845,685.6,66.67,823.1002209999999,123.686885,699.4133359999998,12.88863
39.59,420.61,19.49,14.98,3.41,31.4,52.15,16.45,1.73,0.07,0.16,0.02,0.01,1.99,731853.013,179977.296,129327.075,7554.669,1357.448,890.0,390.0,13.607125,1.663093,0.457685,0.10727,791.8000000000001,68.6,1051.349501,138.62919200000002,912.720309,15.835173
17.04,361.96,12.97,31.45,0.97,25.21,54.79,20.0,0.69,0.06,0.06,0.0,0.01,0.82,511594.532,124553.672,112577.27,5157.155,1193.037,890.0,390.0,10.361853,1.266449,0.322998,0.075703,340.79999999999995,74.78999999999999,756.355666,119.317462,637.0382040000001,12.027003
30.14,350.37,18.71,23.41,4.37,29.16,51.64,19.21,0.16,0.04,0.0,0.0,0.0,0.21,468068.602,113601.245,109267.291,4683.375,1160.547,890.0,390.0,9.720546,1.188067,0.296382,0.069465,602.8,70.85,698.0610600000001,115.501213,582.5598470000001,11.27446
47.94,465.24,29.53,18.28,0.95,31.21,49.9,18.88,2.01,0.15,0.3,0.07,0.03,2.56,899459.765,222152.171,142072.92,9379.069,1482.558,890.0,390.0,16.07663,1.964922,0.560175,0.131291,958.8,68.78,1275.8264829999998,153.324547,1122.501936,18.733018000000005
54.47,430.93,30.32,21.22,2.01,36.54,48.71,14.74,1.47,0.12,0.11,0.02,0.02,1.74,770609.492,189729.586,132274.355,7976.534,1386.378,890.0,390.0,14.17816,1.732886,0.481384,0.112824,1089.4,63.45,1103.256345,142.02726700000002,961.229078,16.505254
61.49,476.08,21.36,15.57,1.44,29.32,52.42,18.26,2.17,0.14,0.12,0.06,0.02,2.51,940169.09,232395.855,145168.707,9822.19,1512.946,890.0,390.0,16.676438,2.038231,0.585069,0.137126,1229.8,70.68,1330.348788,156.893843,1173.454945,19.436864
28.28,350.0,8.69,12.06,2.26,29.66,52.51,17.84,1.01,0.03,0.06,0.0,0.0,1.11,466679.077,113251.599,109161.623,4668.251,1159.51,890.0,390.0,9.700073,1.185565,0.295533,0.069266,565.6,70.35,696.20006,115.379384,580.8206759999999,11.250437000000002
47.94,517.39,27.34,13.35,3.26,27.03,55.4,17.57,2.5,0.17,0.39,0.08,0.02,3.17,1095307.672,271433.365,156966.396,11510.874,1628.749,890.0,390.0,18.962238,2.317607,0.679935,0.15936,958.8,72.97,1538.127056,170.49601900000002,1367.631037,22.11914
20.93,383.72,16.75,24.45,2.45,26.67,55.74,17.59,1.33,0.04,0.04,0.02,0.0,1.43,593313.62,145116.64,118791.69,6046.668,1254.036,890.0,390.0,11.565896,1.41361,0.372969,0.087415,418.6,73.33,865.8026539999998,126.482394,739.32026,13.43989
23.84,390.81,14.26,22.21,3.7,27.8,54.54,17.65,0.66,0.06,0.12,0.02,0.02,0.87,619939.923,151816.614,120816.517,6336.495,1273.911,890.0,390.0,11.958206,1.461559,0.389251,0.091231,476.8,72.19,901.46346,128.816923,772.646537,13.900247
50.69,483.53,18.24,15.88,2.52,22.91,57.64,19.45,2.25,0.12,0.24,0.07,0.01,2.69,968147.363,239436.026,147296.346,10126.734,1533.83,890.0,390.0,17.088668,2.088615,0.602177,0.141135,1013.8,77.09,1367.820299,159.34690999999998,1208.473389,19.920595
37.93,394.9,17.39,16.28,5.09,29.09,52.48,18.43,0.67,0.06,0.11,0.01,0.01,0.87,635299.807,155681.62,121984.577,6503.688,1285.376,890.0,390.0,12.184517,1.489219,0.398643,0.093432,758.6,70.91,922.035068,130.163641,791.871427,14.165811
28.21,416.99,11.08,24.7,3.19,32.08,51.32,16.6,0.91,0.09,0.11,0.03,0.01,1.14,718258.201,176556.435,128293.242,7406.69,1347.301,890.0,390.0,13.40682,1.638612,0.449372,0.105322,564.2,67.92,1033.1418689999998,137.43723300000002,895.7046359999999,15.600126
36.74,366.93,23.9,8.79,2.23,34.19,51.79,14.02,1.44,0.04,0.16,0.0,0.02,1.66,530259.232,129250.269,113996.648,5360.321,1206.969,890.0,390.0,10.636858,1.300061,0.334411,0.078378,734.8000000000001,65.81,781.353439,120.953938,660.399501,12.349708
63.8,516.97,28.08,17.04,1.77,19.73,59.26,21.01,2.67,0.23,0.41,0.12,0.03,3.45,1093730.374,271036.469,156846.448,11493.705,1627.571,890.0,390.0,18.938998,2.314766,0.678971,0.159134,1276.0,80.27,1536.0145670000002,170.357724,1365.6568430000002,22.091869000000003
22.27,436.68,13.35,31.3,3.14,19.35,58.41,22.25,1.17,0.09,0.19,0.03,0.02,1.5,792203.461,195163.275,133916.493,8211.584,1402.497,890.0,390.0,14.496324,1.771773,0.494589,0.115919,445.4,80.66,1132.17731,143.920574,988.256736,16.878605000000004
64.88,551.27,29.93,7.59,3.25,19.23,60.15,20.63,3.61,0.3,0.45,0.14,0.04,4.55,1222543.091,303449.603,166642.157,12895.832,1723.724,890.0,390.0,20.836915,2.546734,0.757739,0.177595,1297.6,80.78,1708.534407,181.651713,1526.882694,24.318983000000003
46.89,427.39,18.56,12.04,1.63,27.74,52.85,19.41,1.18,0.08,0.21,0.02,0.02,1.51,757315.119,186384.324,131263.37,7831.824,1376.455,890.0,390.0,13.982282,1.708946,0.473255,0.110919,937.8,72.26,1085.4510920000002,140.86164899999997,944.589443,16.275401999999996
62.55,492.5,26.35,13.46,2.13,25.25,56.87,17.88,2.75,0.16,0.25,0.1,0.02,3.28,1001833.954,247912.58,149858.081,10493.413,1558.975,890.0,390.0,17.585004,2.149278,0.622777,0.145963,1251.0,74.75,1412.937003,162.30046900000002,1250.636534,20.503022
43.05,437.65,18.62,20.15,1.07,27.88,54.01,18.11,1.4,0.13,0.25,0.03,0.02,1.83,795846.27,196079.915,134193.515,8251.236,1405.216,890.0,390.0,14.549997,1.778333,0.496816,0.116441,861.0,72.12,1137.0561520000003,144.239967,992.816185,16.941587
28.17,411.51,18.14,28.36,3.08,26.61,54.92,18.47,0.88,0.08,0.09,0.02,0.01,1.08,697678.21,171377.893,126728.213,7182.677,1331.939,890.0,390.0,13.103596,1.601551,0.436787,0.102372,563.4000000000001,73.39,1005.578932,135.63282900000002,869.946103,15.244306000000002
36.0,395.38,20.9,24.78,2.49,25.19,51.14,23.67,0.84,0.09,0.16,0.02,0.02,1.12,637102.434,156135.215,122121.66,6523.309,1286.722,890.0,390.0,12.211077,1.492465,0.399745,0.09369,720.0,74.81,924.44934,130.321691,794.127649,14.196977
56.13,407.82,24.26,12.23,2.76,26.27,52.59,21.14,1.22,0.06,0.16,0.05,0.02,1.51,683820.515,167890.883,125674.389,7031.836,1321.595,890.0,390.0,12.899418,1.576596,0.428313,0.100386,1122.6,73.73,987.019218,134.41782,852.601398,15.004713
30.89,360.56,17.36,12.23,2.52,30.23,55.99,13.79,0.56,0.04,0.1,0.0,0.01,0.71,506336.87,123230.686,112177.445,5099.926,1189.112,890.0,390.0,10.284387,1.256981,0.319783,0.074949,617.8,69.78,749.3140389999999,118.856483,630.457556,11.9361
55.04,474.57,17.82,12.49,2.16,26.09,56.37,17.55,3.5,0.18,0.23,0.07,0.03,4.01,934498.326,230968.921,144737.467,9760.464,1508.713,890.0,390.0,16.592886,2.028019,0.581601,0.136313,1100.8,73.92,1322.7538909999998,156.396644,1166.357247,19.338819
34.1,350.0,13.96,26.34,2.8,29.18,51.58,19.24,0.66,0.04,0.1,0.0,0.01,0.82,466679.077,113251.599,109161.623,4668.251,1159.51,890.0,390.0,9.700073,1.185565,0.295533,0.069266,682.0,70.82,696.20006,115.379384,580.8206759999999,11.250437000000002
43.46,495.68,25.15,21.46,3.77,29.78,50.56,19.66,1.96,0.14,0.29,0.06,0.02,2.47,1013776.357,250917.646,150766.255,10623.406,1567.89,890.0,390.0,17.760962,2.170784,0.630079,0.147675,869.2,70.22,1428.9315539999998,163.347551,1265.584003,20.7095
53.71,457.24,20.36,8.46,2.89,30.53,54.11,15.36,1.85,0.13,0.24,0.06,0.03,2.32,869415.982,214592.256,139788.207,9052.043,1460.132,890.0,390.0,15.633967,1.910818,0.541804,0.126985,1074.2,69.47,1235.58862,150.690382,1084.898238,18.213574
32.02,448.08,18.35,16.2,3.05,26.14,56.23,17.63,1.59,0.14,0.28,0.05,0.03,2.1,835015.851,205936.153,137172.21,8677.597,1434.454,890.0,390.0,15.127118,1.84887,0.520768,0.122055,640.4000000000001,73.86,1189.516265,147.674261,1041.842004,17.618811
50.61,484.37,19.54,14.1,2.13,21.03,57.29,21.68,2.44,0.17,0.22,0.04,0.03,2.89,971301.96,240229.817,147536.241,10161.072,1536.185,890.0,390.0,17.135148,2.094296,0.604106,0.141587,1012.2,78.97,1372.045275,159.623498,1212.421777,19.975137000000004
26.99,350.0,12.87,24.41,3.17,20.55,59.74,19.7,0.41,0.03,0.01,0.0,0.0,0.44,466679.077,113251.599,109161.623,4668.251,1159.51,890.0,390.0,9.700073,1.185565,0.295533,0.069266,539.8,79.44,696.20006,115.379384,580.8206759999999,11.250437000000002
61.81,457.08,28.57,11.58,2.06,31.22,51.29,17.49,1.48,0.09,0.24,0.06,0.02,1.9,868815.107,214441.058,139742.512,9045.502,1459.684,890.0,390.0,15.625114,1.909736,0.541436,0.126899,1236.2,68.78,1234.783863,150.637698,1084.146165,18.203185
37.14,393.44,22.06,14.62,3.56,26.93,52.23,20.84,1.16,0.07,0.15,0.05,0.01,1.43,629816.816,154301.936,121567.617,6444.005,1281.284,890.0,390.0,12.103732,1.479345,0.39529,0.092646,742.8,73.07,914.691658,129.682906,785.008752,14.071013
63.87,570.43,24.02,6.75,0.5,26.47,58.58,14.95,3.79,0.3,0.54,0.16,0.05,4.84,1294497.951,321555.599,172114.046,13679.061,1777.434,890.0,390.0,21.897093,2.676311,0.801739,0.187908,1277.4,73.53,1804.904091,187.960541,1616.9435499999995,25.563051000000005
58.86,454.12,28.63,4.49,2.92,31.48,53.14,15.38,1.8,0.11,0.17,0.05,0.02,2.16,857698.907,211643.889,138897.168,8924.502,1451.386,890.0,390.0,15.461329,1.889718,0.534639,0.125306,1177.2,68.52,1219.895852,149.663056,1070.232796,18.010991999999995
51.19,521.09,26.11,13.89,1.83,27.32,53.36,19.32,2.92,0.27,0.47,0.15,0.05,3.86,1109202.922,274929.825,158023.076,11662.124,1639.121,890.0,390.0,19.16697,2.34263,0.688432,0.161351,1023.8,72.68,1556.737068,171.714321,1385.022747,22.359383
38.97,436.54,18.93,19.11,2.44,32.82,51.04,16.14,1.46,0.13,0.2,0.02,0.02,1.83,791677.695,195030.976,133876.511,8205.861,1402.104,890.0,390.0,14.488577,1.770826,0.494267,0.115844,779.4,67.18,1131.4731470000002,143.874476,987.598671,16.869514
68.35,485.94,25.4,12.82,1.34,20.98,58.78,20.24,1.9,0.12,0.24,0.08,0.02,2.37,977198.052,241713.45,147984.616,10225.251,1540.586,890.0,390.0,17.22202,2.104914,0.607712,0.142432,1367.0,79.02,1379.9419549999998,160.140453,1219.801502,20.077078
49.01,398.68,23.45,9.76,2.25,31.09,48.85,20.06,1.58,0.07,0.08,0.03,0.01,1.78,649495.494,159253.68,123064.104,6658.208,1295.973,890.0,390.0,12.393676,1.514783,0.407324,0.095467,980.2,68.91,941.047459,131.408285,809.6391739999999,14.41125
31.03,398.51,14.73,27.93,3.07,25.36,55.2,19.44,0.88,0.07,0.11,0.02,0.01,1.08,648857.063,159093.032,123015.554,6651.258,1295.496,890.0,390.0,12.384269,1.513633,0.406933,0.095375,620.6,74.64,940.192403,131.35230800000002,808.840095,14.40021
55.84,479.42,25.33,13.32,1.82,26.15,57.12,16.73,2.29,0.13,0.26,0.03,0.02,2.73,952712.369,235552.119,146122.575,9958.724,1522.309,890.0,390.0,16.86125,2.06082,0.592739,0.138923,1116.8000000000002,73.85,1347.1480959999997,157.993608,1189.154488,19.653732
64.74,558.74,34.41,11.7,1.77,22.09,56.48,21.43,4.32,0.2,0.51,0.15,0.04,5.23,1250596.473,310508.674,168775.508,13201.193,1744.664,890.0,390.0,21.250252,2.597253,0.774893,0.181616,1294.8,77.91,1746.1065119999998,184.111365,1561.995147,24.804013999999995
52.78,476.36,13.6,21.22,2.24,22.72,55.68,21.6,2.2,0.17,0.2,0.05,0.03,2.65,941220.623,232660.452,145248.672,9833.636,1513.731,890.0,390.0,16.691931,2.040125,0.585712,0.137276,1055.6,77.28,1331.7571139999998,156.98603899999998,1174.771075,19.455044
36.38,365.68,13.81,24.06,1.36,26.4,55.44,18.15,0.74,0.06,0.04,0.0,0.01,0.84,525564.891,128069.032,113639.661,5309.223,1203.465,890.0,390.0,10.567692,1.291607,0.331541,0.077705,727.6,73.59,775.0662719999999,120.542349,654.523923,12.268545
62.76,480.86,22.9,6.22,0.87,31.25,53.9,14.85,2.35,0.16,0.39,0.08,0.03,3.03,958120.25,236912.904,146533.823,10017.589,1526.345,890.0,390.0,16.940929,2.070558,0.596046,0.139698,1255.2,68.75,1354.3909110000002,158.467757,1195.923154,19.747231000000003
59.62,510.51,28.78,10.02,2.14,24.31,61.04,14.65,3.28,0.17,0.5,0.09,0.03,4.06,1069470.019,264931.838,155001.542,11229.631,1609.462,890.0,390.0,18.581548,2.271078,0.664136,0.155657,1192.4,75.69,1503.522492,168.23063499999998,1335.2918570000002,21.672419
63.63,464.11,19.38,22.24,1.37,25.84,52.93,21.23,2.58,0.18,0.25,0.06,0.03,3.1,895216.08,221084.333,141750.204,9332.877,1479.391,890.0,390.0,16.014104,1.95728,0.55758,0.130683,1272.6,74.16,1270.142885,152.952472,1117.190413,18.659647000000003
63.51,511.79,23.0,8.51,3.44,29.32,53.85,16.83,2.18,0.18,0.31,0.1,0.03,2.8,1074277.025,266141.424,155367.096,11281.956,1613.051,890.0,390.0,18.652374,2.279735,0.667075,0.156346,1270.2,70.68,1509.960552,168.652103,1341.308449,21.75553
26.09,395.56,12.88,18.33,2.28,22.47,56.83,20.7,1.03,0.05,0.06,0.0,0.01,1.16,637778.419,156305.313,122173.066,6530.667,1287.226,890.0,390.0,12.221037,1.493683,0.400159,0.093787,521.8,77.53,925.354691,130.380959,794.9737319999999,14.208666000000004
58.55,473.3,18.9,13.82,1.83,26.94,55.65,17.41,2.22,0.25,0.3,0.1,0.04,2.91,929728.876,229768.785,144374.769,9708.549,1505.153,890.0,390.0,16.522613,2.019431,0.578685,0.135629,1171.0,73.06,1316.366132,155.97847099999998,1160.387661,19.256358
52.67,530.55,26.77,7.7,1.79,25.82,56.2,17.98,2.49,0.18,0.34,0.11,0.03,3.16,1144729.695,283869.424,160724.749,12048.833,1665.64,890.0,390.0,19.690419,2.406607,0.710157,0.166443,1053.4,74.18,1604.318341,174.82922200000004,1429.4891189999998,22.973626
39.26,435.05,23.11,17.13,2.28,24.48,57.81,17.72,1.81,0.12,0.26,0.07,0.02,2.28,786082.04,193622.942,133450.983,8144.952,1397.928,890.0,390.0,14.406131,1.76075,0.490846,0.115042,785.1999999999999,75.53,1123.978845,143.38386300000002,980.594982,16.772769
56.03,498.72,28.86,3.0,3.45,26.28,53.42,20.31,2.55,0.14,0.31,0.08,0.02,3.1,1025192.995,253790.414,151634.446,10747.676,1576.412,890.0,390.0,17.929174,2.191343,0.637061,0.149311,1120.6,73.73,1444.221943,164.348534,1279.873409,20.906889
15.0,350.0,17.89,24.75,2.21,28.12,54.43,17.45,0.52,0.05,0.0,0.0,0.01,0.57,466679.077,113251.599,109161.623,4668.251,1159.51,890.0,390.0,9.700073,1.185565,0.295533,0.069266,300.0,71.88,696.20006,115.379384,580.8206759999999,11.250437000000002
55.33,440.44,19.59,15.63,0.5,31.6,52.3,16.1,1.8,0.08,0.31,0.07,0.02,2.27,806324.039,198716.435,134990.308,8365.287,1413.037,890.0,390.0,14.704375,1.797202,0.503223,0.117943,1106.6,68.4,1151.089106,145.158632,1005.930474,17.122743
