"Record_ID","Mass_balance_pct","Merge_domain_status","Data_quality_flag","Merge_method"
"EW-0973","100.000","extrapolation_outside_400_500","prototype_synthetic_extrapolated","Temperature-based linear model from second database; not a row-index join"
"EW-0974","100.000","interpolation_400_500","prototype_synthetic_interpolated","Temperature-based linear model from second database; not a row-index join"
"EW-0975","100.010","interpolation_400_500","prototype_synthetic_interpolated","Temperature-based linear model from second database; not a row-index join"
"EW-0976","99.990","interpolation_400_500","prototype_synthetic_interpolated","Temperature-based linear model from second database; not a row-index join"
"EW-0977","100.000","interpolation_400_500","prototype_synthetic_interpolated","Temperature-based linear model from second database; not a row-index join"
"EW-0978","99.990","extrapolation_outside_400_500","prototype_synthetic_extrapolated","Temperature-based linear model from second database; not a row-index join"
"EW-0979","100.000","interpolation_400_500","prototype_synthetic_interpolated","Temperature-based linear model from second database; not a row-index join"
"EW-0980","100.000","interpolation_400_500","prototype_synthetic_interpolated","Temperature-based linear model from second database; not a row-index join"
"EW-0981","100.000","interpolation_400_500","prototype_synthetic_interpolated","Temperature-based linear model from second database; not a row-index join"
"EW-0982","100.010","interpolation_400_500","prototype_synthetic_interpolated","Temperature-based linear model from second database; not a row-index join"
"EW-0983","100.000","interpolation_400_500","prototype_synthetic_interpolated","Temperature-based linear model from second database; not a row-index join"
"EW-0984","100.000","interpolation_400_500","prototype_synthetic_interpolated","Temperature-based linear model from second database; not a row-index join"
"EW-0985","100.000","interpolation_400_500","prototype_synthetic_interpolated","Temperature-based linear model from second database; not a row-index join"
"EW-0986","100.000","extrapolation_outside_400_500","prototype_synthetic_extrapolated","Temperature-based linear model from second database; not a row-index join"
"EW-0987","100.000","interpolation_400_500","prototype_synthetic_interpolated","Temperature-based linear model from second database; not a row-index join"
"EW-0988","100.000","interpolation_400_500","prototype_synthetic_interpolated","Temperature-based linear model from second database; not a row-index join"
"EW-0989","100.000","extrapolation_outside_400_500","prototype_synthetic_extrapolated","Temperature-based linear model from second database; not a row-index join"
"EW-0990","100.000","interpolation_400_500","prototype_synthetic_interpolated","Temperature-based linear model from second database; not a row-index join"
"EW-0991","100.000","interpolation_400_500","prototype_synthetic_interpolated","Temperature-based linear model from second database; not a row-index join"
"EW-0992","100.000","extrapolation_outside_400_500","prototype_synthetic_extrapolated","Temperature-based linear model from second database; not a row-index join"
"EW-0993","100.000","interpolation_400_500","prototype_synthetic_interpolated","Temperature-based linear model from second database; not a row-index join"
"EW-0994","100.000","interpolation_400_500","prototype_synthetic_interpolated","Temperature-based linear model from second database; not a row-index join"
"EW-0995","100.000","extrapolation_outside_400_500","prototype_synthetic_extrapolated","Temperature-based linear model from second database; not a row-index join"
"EW-0996","100.000","extrapolation_outside_400_500","prototype_synthetic_extrapolated","Temperature-based linear model from second database; not a row-index join"
"EW-0997","100.000","extrapolation_outside_400_500","prototype_synthetic_extrapolated","Temperature-based linear model from second database; not a row-index join"
"EW-0998","100.010","interpolation_400_500","prototype_synthetic_interpolated","Temperature-based linear model from second database; not a row-index join"
"EW-0999","100.000","extrapolation_outside_400_500","prototype_synthetic_extrapolated","Temperature-based linear model from second database; not a row-index join"
"EW-1000","100.000","interpolation_400_500","prototype_synthetic_interpolated","Temperature-based linear model from second database; not a row-index join"
